id,is_iceberg
87d94d1b,0.517459
f445739a,0.166638
b0cdd6c9,0.437509
68bd764b,0.077416
f778d9de,0.693576
4e7028bd,0.221573
e9f34395,0.819813
12fd028a,0.958607
b05c4f0e,0.912409
99bbe8c0,0.194482
5c7d5d65,0.459197
10494057,0.001966
765947ac,0.158248
de7e6694,0.045484
e2270219,0.919354
1a9a474a,0.618685
374c9fe6,0.631325
621b4004,0.362575
51c35fd3,0.550636
4e66ddc9,0.056307
98275520,0.229111
b8ba032a,0.453370
f23bdc03,0.478900
7bac1d08,0.623565
f05fbe5f,0.207728
498d8af7,0.051794
b904a480,0.110394
b0864319,0.405631
f68d5476,0.862243
04949a2d,0.883881
d02326e2,0.640492
f073da33,0.661068
ed33d36c,0.478178
a58f05fe,0.159984
e93ff864,0.000432
1330f3ec,0.070749
4d40ffc8,0.399455
8714e372,0.144496
dd05aede,0.766751
a0045380,0.224157
de900bd1,0.211956
01a44dd8,0.640643
2da9a39c,0.896246
27700711,0.776940
d45e9db6,0.094230
e93ede94,0.331416
8d55c5a6,0.866715
11ac04bd,0.048853
54bcbc00,0.004191
ed3ef765,0.597026
e3dae722,0.625971
b56a211b,0.429801
b461a266,0.628682
990c1d71,0.272114
58d5fb24,0.580619
381c501e,0.151750
32011581,0.711985
7f85613e,0.722708
b83ae744,0.337610
24606622,0.133228
58dac16e,0.637319
9d696937,0.019282
d8a56fee,0.084622
276d5f72,0.674815
e7f63d52,0.551073
a3b65474,0.429977
671f3e01,0.520828
f5c80ee9,0.417337
166f2f46,0.835942
e8862863,0.049979
8f8773f1,0.202861
645ef530,0.913571
34e0ceed,0.860614
c2b7aa44,0.075650
63e61f7c,0.328929
8fddc17d,0.028220
30709b83,0.942268
24c7e642,0.156069
298edf18,0.433296
0a469f82,0.209684
183410b6,0.016578
4b9aa4c5,0.363055
8f6f6c6f,0.173889
991d4bc8,0.086398
798dbc60,0.653372
31583adc,0.003749
8c28dc2f,0.677610
f9a5c415,0.436145
24ada6cf,0.370201
24a8a082,0.467211
53c0c279,0.065328
5ecfcf04,0.804243
2ae001a0,0.475424
f0da2fca,0.568341
d7eb0174,0.041515
efb61a51,0.292210
d80b32aa,0.611441
7a33a699,0.682329
fff77564,0.225745
7821b06d,0.011715
16e76c49,0.404968
23db9196,0.910103
6dc30368,0.056923
7a3aaa78,0.890824
075e95ec,0.762404
32c64a02,0.002637
12cc39bd,0.422552
9cbe23d1,0.803978
27895931,0.803232
ef0e9b5a,0.009536
b0948d69,0.162406
886f0c7b,0.425866
ea9ad720,0.126668
26d892b8,0.845543
70ad8b2b,0.011411
65d5721a,0.103054
1754e3f0,0.020157
0ce3a143,0.734503
71fe37b6,0.531097
351247c2,0.486749
3e0af8d5,0.108371
a44ce343,0.829673
96f59857,0.012143
2855ae74,0.181013
7043bdf8,0.004653
df2a3e49,0.181370
7dcbb4ce,0.088771
00f9885f,0.913177
81110506,0.564232
5f697b8d,0.132803
42d1108d,0.008467
32eb2a0f,0.884264
d2486f06,0.014916
f6ea1450,0.144784
81f719be,0.864764
66756e63,0.288214
2835d46a,0.003473
1fb76118,0.336541
8e64e263,0.296363
52f94609,0.853222
334367e5,0.720368
0be0874c,0.234086
05f29386,0.843879
b6132b68,0.022688
0bff23f0,0.716907
514ab474,0.295854
5356f45d,0.480458
0a043578,0.423248
19108fa4,0.173353
61748b60,0.082305
71007896,0.158415
0a860bd6,0.580625
7e9b70a7,0.143554
0b027d59,0.637479
af208205,0.098407
d769f8e2,0.221557
f9871582,0.154548
8af61652,0.101701
262a62c0,0.582062
4732fea1,0.464686
822839fa,0.633835
14ffc301,0.003975
41393213,0.801341
3c46d0d6,0.131989
352437fa,0.111718
2c3d7429,0.539255
ed1ddc07,0.037828
e7e522fc,0.919269
891bb483,0.937270
23827390,0.481589
8df4bac4,0.597756
abbdd240,0.005980
8e401749,0.336212
9ca72e7b,0.436961
cbc22150,0.645187
03a6a81f,0.239368
e4045607,0.312654
61196555,0.529839
a8c923e6,0.052434
6f425077,0.339866
5606343b,0.251584
bf9c1566,0.213240
bf558d13,0.069242
17a3f55d,0.066182
379871d3,0.431379
f74d7ba5,0.388513
f29e6434,0.024529
43bc5132,0.205635
1fddb985,0.754288
9d0e86d9,0.086212
3df4743a,0.179764
42ea0f81,0.730138
d90b6e19,0.043778
2ef2318e,0.244082
eea8f5ac,0.694194
cc9c4fef,0.609252
5ef98068,0.007586
d340a034,0.423847
211c1be0,0.261425
67497c56,0.028193
d1421f97,0.432034
b8ca9544,0.014697
02cabf20,0.731198
369bf8af,0.843862
6bca3db0,0.054100
19c646e7,0.948832
de2c682b,0.355763
ad0bdcbd,0.006379
20ceb35f,0.043317
24b1e229,0.600478
e8464815,0.652088
2a74a251,0.107236
8a581e96,0.744095
74ee7c5e,0.193551
840fe112,0.053234
ea0191a9,0.590738
31db6283,0.067704
34daafee,0.497256
b571e767,0.149174
412ff05f,0.525656
e03d0755,0.454834
ffba6480,0.219364
1c5aaa67,0.633749
ed5d755a,0.177731
b57d5450,0.270102
95e7cd7a,0.293447
a33b9809,0.626771
a4c9326a,0.449229
f41c5831,0.173195
eab34fc2,0.660023
3e62332d,0.683544
3327c71c,0.467140
c86b6687,0.338542
191e9303,0.260795
b724c9a0,0.388556
1e74df9c,0.042328
298cb369,0.423682
c37dcd95,0.859123
5d5e336f,0.117168
3046e2c3,0.295544
ef790cae,0.532762
8774a842,0.052434
81343dfa,0.152439
6c3a8033,0.197928
3a9fb87d,0.077735
33977f61,0.927594
453b1db4,0.224499
fbccb3e6,0.903694
e4ae4e41,0.685119
b90c4398,0.794871
774dceca,0.005003
16a5f3c9,0.699262
9de73f23,0.520109
8311558e,0.787163
f6b5b177,0.493088
009cb34f,0.522396
7f82fcba,0.122027
47928bbc,0.167322
112fdc7c,0.847674
41a917cf,0.779974
d561c04c,0.098069
fd925146,0.250673
c0805ed9,0.677515
95c27c12,0.057764
565dbedb,0.739461
1f02291b,0.247927
7453d2a7,0.764473
cd85e12b,0.734769
be814982,0.024826
ac7c9235,0.351258
dec94e06,0.058045
83bdcda0,0.969405
98a074b3,0.810002
538ac300,0.003010
9ae87b55,0.701811
59a62300,0.047344
287a8943,0.839900
db2e4e9b,0.048590
0c93b27b,0.605955
628678d8,0.349517
bee8e91c,0.020695
f6536099,0.404718
c4cca51e,0.526265
e3db1cde,0.134154
fc70dace,0.713435
858fd565,0.077652
77ac02a8,0.182622
538cac65,0.914844
2051a682,0.980406
aeee0d00,0.199265
73b4e78d,0.856667
127f83dd,0.800746
6c8a1298,0.675174
5e5b20b1,0.005114
0de62b6c,0.300559
24ff871d,0.058607
f22485ec,0.875968
d0d30a0a,0.608936
f9b8b99f,0.059833
99925c55,0.224373
9f5f1623,0.807209
9bab2889,0.292390
3ac2025f,0.846245
28df2d9e,0.787354
32eb673c,0.639374
e296bd46,0.054283
0d59b9da,0.241090
e3656548,0.409086
4b10a092,0.006782
762d26ee,0.399552
b0cd2ed9,0.469692
df0b66ce,0.223889
982c66f4,0.288562
d8712305,0.764560
2a0d26e0,0.301361
db6ea613,0.532099
2875473a,0.665726
effed393,0.362933
3d000dbb,0.424762
512b4c6d,0.042083
141dc189,0.200320
e28e1216,0.321066
5c105b53,0.746361
e6e579dc,0.325103
bccfb384,0.911074
c4bc31ca,0.011496
d1ae0513,0.147688
5dac33bf,0.041217
ff0545c6,0.478096
1a8da801,0.264494
bf129243,0.412661
0ed9444a,0.668389
a25dae68,0.073822
09284b81,0.788797
295e8d17,0.780190
83cebb00,0.538622
b32f8dc8,0.001262
5d9f89f9,0.276286
da688a85,0.557280
ecfd8ef9,0.009091
eceb4a58,0.532449
f6749448,0.502599
17272530,0.152038
3a58c2c2,0.765228
1bd5dbd7,0.116411
e34504e3,0.039869
b40690fb,0.304093
339e4d8a,0.038679
3a2ca55e,0.960177
1c9ac643,0.849005
154212bf,0.049423
a1b9d313,0.555622
44e13908,0.019235
aeec1bd7,0.074081
543adf46,0.505816
6797a5f9,0.937639
fa23951f,0.336983
7721c077,0.883615
529a3089,0.754272
7850575a,0.038136
5c5426a6,0.050922
5533187f,0.193367
0f5bfb6f,0.085078
2c5ec3d7,0.097932
f806dc80,0.002026
6fc96c7c,0.098722
486085ce,0.084563
ac1f8e6d,0.462841
4067e173,0.833432
8db7f585,0.854348
1d1ab097,0.756328
16b614d5,0.607162
f28c55e8,0.775404
27e2afb0,0.777346
41989438,0.248585
921d00ff,0.506052
b50303bf,0.375658
85fc8008,0.958465
ccf47f6e,0.036908
4f9a7159,0.135059
31e348bf,0.856936
a7f55070,0.151947
6f88c408,0.145970
bcf906f8,0.072634
d609f4f1,0.160425
b1cf9cb2,0.906486
2ad9fec5,0.004630
758a0fc0,0.690369
eef2452d,0.628779
e22d581a,0.280122
bb7fe55e,0.580065
f2f7c44b,0.571739
8cd2fb0a,0.040138
fe5461c2,0.516866
4836e116,0.222681
869f5e51,0.288512
9be0a523,0.399712
2367b875,0.363395
801522dd,0.009612
5521b864,0.021130
91484179,0.116352
38a3daf9,0.124055
4c1a91bc,0.397694
8fb29913,0.895595
a971ccb4,0.701688
df609d5f,0.466281
077e967e,0.128379
eb13f6ee,0.850470
7953efef,0.933239
b2e50b39,0.805558
de48fdef,0.734454
0632b82b,0.943328
35722893,0.082831
6c1a60db,0.413929
4e4d3cf0,0.018784
923cb981,0.304862
2d1cfcad,0.838452
1703c088,0.819219
b3c7f620,0.589911
3d2b55a2,0.550015
33628315,0.864355
e3013f31,0.475559
8341a418,0.371244
75f823d1,0.709039
0e2d22cc,0.246902
4a859364,0.632459
8a221ede,0.788929
4825974b,0.373553
0ed2d9fb,0.727646
6bc82eb2,0.066439
be05f875,0.494751
a5f5db92,0.606908
40f42c04,0.907151
fa27fb06,0.214473
bcd4f1e4,0.327110
c924a696,0.969808
7e0185e3,0.133877
92291caf,0.698116
6f20bfc8,0.575182
88c14f67,0.094731
9af45783,0.805993
c2a6ebb9,0.794764
981e50c0,0.805501
5ce88856,0.010811
f2410c03,0.035494
ea42ab29,0.302932
1048dd59,0.280574
98078f3d,0.213871
c8398c92,0.595819
e07c9af3,0.113010
72bafd69,0.022662
46e7dd9a,0.622504
74abc649,0.032117
8753e164,0.404350
963feedf,0.792325
6b376828,0.692724
753f66cc,0.039798
8266d91f,0.766162
1c377b94,0.060903
4327ee74,0.005776
9f0d8165,0.212424
3d1d9227,0.609003
8408f127,0.123064
9a5b3da6,0.054601
d2046e59,0.026137
0706d45e,0.619615
03c932bb,0.324727
102cc533,0.653860
6e693b55,0.061707
8dbd015b,0.015945
6f4d1771,0.654031
5e57e158,0.458029
98c71a75,0.158477
92191805,0.298528
ece624e9,0.739215
28bad78a,0.867486
645c9b09,0.100131
2c125029,0.118126
eb74572e,0.041233
8544a2da,0.342724
57ce91ca,0.065066
1b7a9ee1,0.705955
ba190d34,0.097940
a6b4dd79,0.693169
4bbad07c,0.909502
23745fb4,0.021337
e563bd67,0.334350
41291b05,0.931319
31c09e0a,0.604399
9d75d5b4,0.093326
744b7d82,0.095390
dc12b11b,0.762734
523daa21,0.016057
76524a33,0.927459
d277d9e5,0.532794
1a472f8c,0.478078
ddec3b65,0.669255
514b742a,0.059323
f9457c40,0.104690
e848f31c,0.013782
fbab68cc,0.818940
4d51406b,0.812305
8ca84d02,0.724983
4584f13d,0.039128
56e01410,0.941195
d84d6a66,0.613217
c018e51d,0.832782
18f79023,0.683955
ac17ded4,0.783770
86495291,0.088260
3a1e6edc,0.116801
04ae316c,0.703593
55b72f88,0.590671
9edf0874,0.181262
de7eb7b0,0.804051
8fd16b45,0.827224
de17a92d,0.152526
4f51dde2,0.337286
db88e2da,0.769527
033bf9cc,0.325474
2c90e088,0.116510
b25710d6,0.137637
0c8745a1,0.205516
ec09233c,0.594784
a32fa735,0.073982
8921684e,0.241613
3850bd24,0.548815
ba94b662,0.004569
51947437,0.050375
48ef9920,0.713009
80f839bd,0.569354
d52181a5,0.968881
a07b801c,0.059421
ee59f0b7,0.400381
e93abe2c,0.409291
5c38e92c,0.311435
2f426cd3,0.475778
fa8081fa,0.085853
cead086a,0.283066
e31a4505,0.393485
366668dd,0.009973
a4f0d913,0.438235
38209683,0.014533
85858e46,0.097939
38e9bbc7,0.295730
2331ad83,0.291695
86fb5c2c,0.144729
40a5ad4c,0.666983
dd257f72,0.639089
1346d6f3,0.872236
bdaa3500,0.786987
68bc8f81,0.052574
b3be1080,0.936973
042addb1,0.254402
a3b21b81,0.462926
8507aa1b,0.196012
49e04ac3,0.569172
9373b2b5,0.918064
793cdf75,0.322189
3c8b861c,0.307072
a2a949fd,0.830771
240d0de9,0.636747
cd6587f9,0.658731
2919a291,0.043102
0c731f98,0.838693
0cde1ea2,0.032726
2ba68887,0.132088
c48bcc28,0.707764
06f67e54,0.123439
d0eea3d7,0.774574
91c2cbdc,0.833854
f8824e71,0.248219
da201a69,0.475497
b1763bba,0.360167
3defbdf2,0.832263
03375173,0.858432
34e938ae,0.679982
cddb4fd1,0.158907
dfc02239,0.459486
09c8b4bb,0.505917
78e3bc48,0.029173
3d9d5d0a,0.779110
75777e5e,0.063660
874e0674,0.237696
a2c271b7,0.263180
fcda7b52,0.413336
9b1141bc,0.050930
ef783f5e,0.073521
1ec056d9,0.280721
21848a3c,0.574879
2fbd6d72,0.258503
81b69ec9,0.837172
b07684d1,0.310108
da10a121,0.934232
c8c862ad,0.610870
c6255c3d,0.494630
7f7f6e92,0.574029
ed77ef56,0.090843
617a4212,0.471948
4625acb2,0.002656
fbc4c5a6,0.684178
3e396833,0.091780
07d44170,0.676063
20ea26b2,0.336620
75111b42,0.433364
db0571af,0.676372
09db79ee,0.548789
6f32e885,0.889142
d3b661d1,0.860128
997e1935,0.037452
1daa6fa5,0.425435
f9928d0a,0.932262
422bf7a9,0.660597
4bf4444c,0.454345
ef688a95,0.533187
3d4a5aa5,0.840647
ccb301e6,0.666712
2c4f7049,0.431730
fe465269,0.479660
28a3410a,0.392754
ab03609f,0.150766
bb00cc2c,0.028450
bea698d4,0.829050
4bb3b85f,0.522741
81bad45c,0.315958
38160980,0.151065
aeacbdfe,0.119123
90170a4b,0.245485
98bb2653,0.393784
aaf748d5,0.250326
8e66457a,0.344608
dd02276a,0.943317
122d40e0,0.106967
c8bf55da,0.817400
fa1adbf1,0.715080
7aa69166,0.374059
dd7bd19f,0.909006
6328108a,0.241210
1e8a608e,0.494016
8b86dd56,0.161223
69a787ad,0.445170
1d3146f4,0.778425
81730562,0.006503
8a35f5c2,0.331763
61ab72d3,0.229625
044a7406,0.864883
fc3151cd,0.360969
f36504ee,0.610297
ba683156,0.806577
542117da,0.003786
5a162a7f,0.325880
025b5b6f,0.200979
bde54a2d,0.160385
adeec0c5,0.228928
3c4926bd,0.405381
15c1df8c,0.829028
b82b4ac1,0.020028
3a5b4e9b,0.630513
585ed630,0.254107
dd278a47,0.439243
60480549,0.166716
624c9940,0.071170
13e9b91f,0.698501
7568291c,0.611198
88163388,0.444913
b971a89f,0.287534
e3d4231f,0.116807
e819a47d,0.259881
b2c53a73,0.104517
283d644f,0.389324
ebf7ad18,0.214046
60d87a61,0.139035
85d48d3e,0.756684
26c99563,0.833049
96a7db8b,0.794714
2fb2bf43,0.707769
ab7b57bf,0.867954
d9b5b9a6,0.930174
ed105429,0.834359
a4d07f1f,0.628681
f4d0acf0,0.030994
82ee82c5,0.069070
fe1a25fa,0.148834
168ea5f9,0.342334
ca4a4220,0.156665
51afbf15,0.535752
6fe1cb35,0.113359
325a74c2,0.932994
f5542416,0.866525
f616137e,0.131914
41efe2bf,0.336208
93dc88d3,0.262024
8c9405a3,0.577029
045279bf,0.140307
b57b83cc,0.736309
4191b0c5,0.078204
5c431a6c,0.290351
e24eaa9c,0.705578
3b7cede2,0.106821
4c88cea7,0.093357
735123bb,0.746483
e0863e49,0.214093
17337a3c,0.420715
cdf6bf13,0.192869
9cb5ffb6,0.085546
991e8928,0.716289
4ec88382,0.982637
1135316a,0.091189
a9c4017c,0.301114
3eb009f8,0.082492
41c8f59d,0.595360
bd08f301,0.807825
2dea3c10,0.322086
21df9aa8,0.939175
4fb98066,0.380873
88278d00,0.036927
b91fc4f6,0.022168
a81801a7,0.967778
a7011888,0.019993
20797ee0,0.029462
156de434,0.937082
e3fa79e1,0.324632
673d05f9,0.175176
6f1a2bea,0.597407
0722529a,0.427940
9a36ea20,0.254530
82ba8e45,0.052337
e5071475,0.691262
3982603e,0.886860
315f79dd,0.262682
38966c15,0.396927
6fc77029,0.761137
6bbfb792,0.232561
c1f9de1c,0.122004
0448f16d,0.380700
9c0887bc,0.318143
99876723,0.685032
e9977f35,0.486399
05990fe8,0.131741
6da49be1,0.356477
42968946,0.033250
8bac146d,0.868695
52be3878,0.982637
b5d334a2,0.737714
cd54eab7,0.493077
70e17a00,0.861596
76da2e09,0.655566
1018fafd,0.165328
a6f86664,0.142848
0925e0f3,0.283678
c0cd8ad3,0.581657
08eeb467,0.252698
d342c127,0.265663
a31b063f,0.243205
838e443b,0.449318
00ffd537,0.409893
ea8ac8e3,0.187869
5739c2ed,0.173582
1827f4a9,0.058763
559d3e5e,0.290957
a6a2f417,0.340972
98506661,0.135709
54762b78,0.263222
b34b9b95,0.085795
1295f069,0.253466
5931c596,0.143897
aa62d2b2,0.018095
3c467ef0,0.244523
d7b396c0,0.743327
00fd8535,0.852574
6d922625,0.275286
1f749690,0.389192
5c2c30dc,0.861441
4bcebbbd,0.563842
9b4af647,0.896290
35819270,0.013904
aba22784,0.035171
d1ecb44b,0.676005
47f97476,0.893533
958f8945,0.006949
bb83e011,0.831975
32549da9,0.015732
812f352b,0.039560
a1a7da5e,0.355573
40dd9e4f,0.252250
f6911b40,0.554276
ba21fc44,0.524677
2cd3d75b,0.393109
76b1a062,0.562018
a328f94d,0.095012
6ddcf135,0.341529
f085c2b8,0.411606
4c0c92f2,0.688216
2f32716f,0.897866
f543f25e,0.869355
5e079fbc,0.822256
8d2dcf2c,0.019517
e92e43a1,0.089890
ff31a7eb,0.457073
a25a9ed4,0.634781
650adcd4,0.259047
3fad366d,0.911524
fcf7b45e,0.402899
024a495f,0.447176
ce7b4316,0.917838
aea93ae2,0.816928
56de208d,0.110873
cf605bb4,0.027611
5e8d0b1a,0.835343
58c92118,0.534008
178e3900,0.248397
05ace38d,0.106053
70ca10e9,0.202357
2905e883,0.346767
ed28066c,0.043604
a41c4e66,0.612434
ae6960d4,0.782416
077abf82,0.399888
d5ae91b7,0.021341
15d542ec,0.941356
54d6c134,0.422652
b20b3b2c,0.564241
5d0fb3ca,0.189030
26c5b453,0.284912
9a4a0720,0.837515
a82f0e68,0.906312
13c555da,0.678519
535c04c0,0.278227
4afa3311,0.585741
187a71e9,0.052847
fc668335,0.425710
699e6228,0.246372
d81d6a6b,0.025655
2d0e8dfe,0.794179
2e9f7689,0.496544
92d9b192,0.053877
0350f9c9,0.819205
dab6ef2f,0.915203
971c0e2d,0.634968
85ff72c1,0.879415
6e0dedfb,0.464030
719ecd9f,0.806419
1f84ad32,0.100491
8beb23a3,0.274758
6b6cda4e,0.057007
7813a178,0.398394
f6d8c596,0.671322
ad72e7cc,0.418702
36f10464,0.051572
b5bbe5c1,0.241508
93616adf,0.936322
426dc3c3,0.092289
b4a715af,0.346372
7147e6ce,0.376867
6824d568,0.855727
ef70ca77,0.212307
1d6a39d1,0.006988
d72e194e,0.265271
dead08da,0.863333
fd8b350e,0.021741
1dd36292,0.213604
9f9360cd,0.719210
405a0743,0.518696
a5b8617f,0.835423
45b17db1,0.193344
0813f8c6,0.053156
d0cfb33f,0.490327
6f32bdde,0.001493
24ce1fe1,0.030910
1bb6edbf,0.153278
da191058,0.552883
4ff53c75,0.249185
e842f5fa,0.963530
69e2364a,0.744071
15235cc1,0.074571
d345c4c6,0.631103
b18a8a69,0.873664
3fd9206e,0.094036
2ed7a5fe,0.531645
70fe9ca4,0.027411
13565498,0.294578
ddc3fa9f,0.859151
e491a6e7,0.903965
5b2c46a2,0.017003
13d2e078,0.806717
f760d407,0.058816
e8326cfe,0.124557
7cd3b62b,0.756715
1969a59d,0.313590
9c523426,0.510792
18c64bfe,0.159119
49468b7f,0.615354
7c96ac36,0.228417
d5d5f209,0.368249
7244e8c2,0.790160
1c886329,0.313892
0279acd6,0.194431
39194f5b,0.199532
ab792a35,0.686803
3be44370,0.573294
215e6c06,0.552201
838fffb0,0.162767
ccf5f427,0.289889
5952b07f,0.498542
042f7e39,0.419026
72b0a22b,0.311620
0f6e119b,0.237119
7572f0f4,0.923771
8dc03a14,0.612025
a6acf575,0.220657
3eac5d7d,0.004586
ae5b5c79,0.104236
7662252a,0.908098
da217416,0.396040
e606610f,0.672045
00a92ec1,0.019675
d123323e,0.414058
b0f07395,0.143054
e91a8ce8,0.015164
66be052e,0.893340
03eec7af,0.003537
f58ff82f,0.399950
0ce8152a,0.870239
436a6ee7,0.479357
7d79cc0d,0.147110
b4d31d23,0.514333
ed22dcf0,0.003992
0185ee37,0.687707
9825dad4,0.154335
4caff066,0.062767
7656d0d0,0.276183
13679a89,0.480555
e199f1f8,0.171033
499deede,0.199049
60e363bb,0.121893
04b1fd61,0.680565
b44e4dc6,0.243932
40480e3c,0.509915
55886517,0.497814
3040470f,0.791211
f8d6ce56,0.258624
d2631ea8,0.213383
e4791291,0.830008
c7af3aa5,0.145722
601fd48a,0.014196
3e8201a7,0.271392
4ffa7e0f,0.393847
e33d32a7,0.088576
31652052,0.772796
f56f7656,0.236876
b8ecb76c,0.796196
f4373ff7,0.798255
764dd46b,0.900740
903031d0,0.099654
33a3c7f6,0.154576
6f7fccbd,0.080528
c747068b,0.098273
ba6855c5,0.452193
33d07116,0.013896
13e9917a,0.871752
cfc7bdff,0.015206
c2a4e518,0.196246
36c863a4,0.542674
6480ab5e,0.020346
a4e2734d,0.587753
8b586a81,0.116634
37230b91,0.771450
574ddc67,0.484026
c0e7b7b1,0.021325
8a452c3d,0.691870
93ae27e1,0.193940
f6768984,0.012073
3f858462,0.482296
253af8b2,0.126639
45432f00,0.048634
092e93de,0.169639
7796b464,0.067277
36c1c451,0.168890
a0ce9d08,0.076280
18d6f180,0.345798
8bdc40d3,0.948423
c0c11fcb,0.001205
548712f7,0.745441
721b0e56,0.777043
c4ad51c9,0.175674
d28cb1f5,0.035135
44ecd438,0.803961
560f1c45,0.150454
ace3a687,0.026901
5310892a,0.192437
490b57dc,0.726592
1495f48a,0.710287
9ae90aa2,0.146479
a4c33fab,0.564289
3ff9a8be,0.085523
910821da,0.790221
5e111abb,0.567186
cb484c45,0.288895
a84be26f,0.298439
da2ef14c,0.227665
58d12303,0.783955
f7ddebe5,0.015074
06bbafe1,0.795083
b22f653a,0.429157
bb9ba9df,0.604886
77106abe,0.061484
1a45267c,0.471307
5bf0841d,0.005645
347f0648,0.554432
00f507bd,0.087649
bdd65567,0.945715
34c9762e,0.703109
44a11305,0.716686
61836ff8,0.118281
5044036a,0.079629
f499c99e,0.251014
53f3b469,0.262996
d87c69f7,0.230057
b4bf25ff,0.002864
d6fbc09f,0.506535
99ef4e08,0.611196
c654cb23,0.485467
ad288689,0.202470
1dbe6f7f,0.824380
a6ab3848,0.428324
187ed035,0.299164
c1f2b3d6,0.799230
9a26b2a1,0.055366
0587305b,0.835480
4a1ca51c,0.000921
393d3aad,0.199777
fa326385,0.068885
9a5ac32a,0.189283
7171a384,0.166896
9bce9cc1,0.120943
07df58fe,0.402781
85f88844,0.353750
c2ab1469,0.199731
c2ea4640,0.020256
d3b46696,0.701358
a301c996,0.032962
96344963,0.615627
ada29cc3,0.136122
f30d5da9,0.142199
c39c54c3,0.389595
ea3ca210,0.486374
0cb04575,0.229005
df6b39bc,0.562026
1ebb953c,0.138654
fc200771,0.649517
ee7cac78,0.429292
84fcd18d,0.785404
6b9c126a,0.579467
2dd504d7,0.133071
1939249d,0.941661
ecd89451,0.853510
37245434,0.936604
a865b40f,0.056703
414ba410,0.744410
53a74a6b,0.288830
5d625ee7,0.689022
e999e44f,0.702935
3c812cad,0.904459
10420d24,0.009713
6d8e55ec,0.015935
101697e2,0.027533
c7db370f,0.352873
0159d0d2,0.237103
b79de3a1,0.356668
fd1906b4,0.720159
a7c30476,0.886059
c71c214c,0.705085
329a920c,0.517608
7151931a,0.638365
d65cfc2c,0.796316
60e99a70,0.888046
0db30533,0.148959
f451a7c3,0.879249
276d1013,0.002573
2b470d79,0.427465
022bf32e,0.096232
a619ddec,0.253535
d5dd7725,0.299558
8349d9a1,0.334581
602d9be8,0.780193
cfdf57f2,0.451492
d10e56a1,0.795928
33ce9b25,0.837239
87e2fc5a,0.886199
be11c460,0.775565
6720afaf,0.376073
a21dd315,0.039178
5c1fcc43,0.707003
fde0f878,0.656083
1954f898,0.103119
0620faf4,0.743948
21f8c79f,0.571016
8fd85fa7,0.327037
a4f38c9e,0.429146
d6094cc0,0.591331
82a79fd3,0.157032
1f189089,0.933105
3ebdbc01,0.566108
eb2f9bbd,0.133274
c35939cf,0.833581
30fa6361,0.542857
af7b68a7,0.741171
07bf29e1,0.553225
edee2b75,0.035078
0d78044a,0.940324
6a480cdc,0.395970
f01ea09e,0.714424
2c21bd36,0.011984
482407bf,0.670268
d31f25f3,0.828717
ae81adc1,0.470747
196dc6ff,0.138831
ee982429,0.212609
2e211931,0.525369
5c3994ec,0.429529
86251695,0.112926
f94f31b7,0.416452
2ce05503,0.765141
99603d05,0.529760
51214b7a,0.106020
770e1a3f,0.608504
7d60b78c,0.121707
c331d413,0.327838
d8ba05b1,0.128016
6a7e02b9,0.649397
c8a2c61e,0.218501
8977b7d2,0.935464
31dd4731,0.338292
ae67ed08,0.305585
daa5c21d,0.177258
42c59d6a,0.088570
66940d2f,0.391443
d1ab883f,0.636097
30f69e66,0.077131
35dc2fa8,0.314496
95d5620a,0.666689
f476c362,0.169897
37356fd3,0.076082
8b016790,0.650450
e22cc599,0.118509
ddc318e3,0.198624
d2ede6e7,0.052546
ca986a62,0.408260
85cedf12,0.091343
006655ad,0.902692
589d1f8b,0.164260
d65cd207,0.350672
84a51b2a,0.460340
1f556052,0.067659
7f9f3f26,0.808860
f1cb2169,0.514635
5fdb7edd,0.476009
47906d73,0.932597
56de935c,0.902745
0418705e,0.913563
9a1f69b2,0.933520
2a95b056,0.712880
fd950286,0.044616
87dddc4d,0.763419
751f5682,0.082365
a6208877,0.616423
26a49b94,0.306626
dfe78561,0.188090
cf37dc90,0.497160
1cdc9fb7,0.796890
cd1a13cb,0.519618
aaee25d1,0.684448
4462aabb,0.246992
d47ba10c,0.826699
5e79a476,0.004406
aaad61d8,0.703406
0dd8474f,0.665066
5fd9cb5e,0.900847
5c23d503,0.142026
97ac33c1,0.458012
e944eb0c,0.011257
31c2fea7,0.602727
916927c7,0.779438
37fdc86b,0.663761
460c7ce6,0.455255
c23c235d,0.845449
5fb39808,0.042120
08f77f45,0.060579
b33ce5df,0.286780
dae44dab,0.166705
0a933147,0.036844
e103cde7,0.044871
54d6a695,0.159924
1c059c07,0.215034
7ab133a0,0.508885
fbe7ef91,0.862255
b664f8cd,0.743086
0d9883e6,0.126109
8e9b65eb,0.604000
0cffd12c,0.829698
28b81b98,0.400315
db881b67,0.290744
d68e6594,0.572023
e8d8b694,0.676254
93fefdb6,0.041841
f368ba9e,0.466324
fdb688d4,0.267350
c8e48bf2,0.020433
80489dd4,0.292211
7daf3279,0.754870
631576c2,0.053108
5f31a973,0.114775
e62a6db4,0.422872
e773aac4,0.288108
c6eaaf44,0.686496
4cbdfeed,0.396327
baa3cfd8,0.831334
0454415d,0.480271
2ad227be,0.553371
97acfa34,0.912093
06df195b,0.543505
01e7c147,0.582708
52233217,0.385369
49af2bd6,0.300271
a327d461,0.028405
75407d17,0.911350
438b12ce,0.256493
